Region,Month,Slope_5th,Slope_50th,Slope_95th,Intercept_5th,Intercept_50th,Intercept_95th
IN,Oct,0.06746994049075866,1.5625795060516983,3.1973155146541288,12.057800132596965,12.422772166944476,12.83507058589283
IN,Sep,1.4900803435258607,2.652136027493468,3.6271984448857637,19.00302194113185,19.27345791609907,19.535439225114036
KS,Apr,-0.8154647812497927,0.7047286200959417,2.5460363912273993,12.031347605666829,12.44816392522661,12.899308574855999
KS,Aug,-1.199653986995197,0.4493782199190721,1.8463965343638995,25.155093821765956,25.55284920565532,25.948779985813637
KS,Dec,0.355938865194609,2.3284715048131326,4.743505370730931,-0.3416892900986775,0.21196120951667696,0.7393155674109796
KS,Feb,-3.1514277062648794,-0.23499706284030925,2.4030739819786384,0.5124948597097347,1.1598635974545137,1.8275288366626048
KS,Jan,0.020222583746017708,1.748474237644094,3.488898145485319,-1.1860976716480787,-0.7314797942349271,-0.2644503079620204
KS,Jul,-0.22941252438676615,0.9131405160172599,2.0010046694400985,26.331931791410913,26.644272450845314,27.03924787574283
KS,Jun,1.6559019384274822,3.147812803966241,4.474657969118447,23.484201458178813,23.817958193847275,24.17167148923102
KS,Mar,-0.16400583500522875,1.8004906599775925,3.6273765319078617,6.411707142092143,6.974064612682252,7.49763061169167
KS,May,-0.985050283615755,0.17484385592399831,1.7932134174978884,17.739282679942246,18.103611698390228,18.459098418980613
KS,Nov,0.9645843576791556,2.8869916263534474,4.757063575947914,5.5729819567341305,6.083204422074233,6.597390801230058
KS,Oct,-0.9875052402478373,0.6494467801444898,2.1399238839782337,13.080117218660437,13.444228737175873,13.789726829276333
KS,Sep,1.3357420727840774,2.718953089685469,4.144718357427287,20.594173003750846,20.9841372083143,21.362097037355234
KY,Apr,0.1251952713862308,1.6094512168499884,3.2432866145320975,12.79905463949085,13.239342970477775,13.61655875213554
KY,Aug,-0.04400313506624559,1.1023606168285336,2.085730753197585,24.172442681901607,24.459926191082182,24.8278653529804
KY,Dec,-0.15207477864077906,2.804640285616809,5.5852294948134835,2.317831180297634,2.9902304604646224,3.648185453846227
KY,Feb,-1.125096277390205,1.2876939520056911,3.551898258316987,2.1688310443992918,2.7306660063406545,3.3029946963924464
KY,Jan,0.28983930871430214,2.5775907898383443,4.696056553725451,0.19898561774434106,0.793076571351919,1.3481592795871067
KY,Jul,-0.4568527440083472,0.5679072905368467,1.450844332279077,24.76900338017077,25.06291956234609,25.340252996965116
KY,Jun,0.6306365555470315,1.5133322187833373,2.464714827293843,22.704146418435183,22.930287458182327,23.162084582534444
KY,Mar,0.35320993213904645,2.114813333391258,3.8158773105853023,7.2179685393205455,7.715218653896935,8.232202588974557
KY,May,0.15484398326105062,1.6128917281317736,3.313958654598643,18.06320808480253,18.444203159261548,18.89111007825554
KY,Nov,-1.9436410648801645,0.1459658855289393,1.9927896586258063,7.470296982923393,7.942804169934016,8.421939580014977
KY,Oct,-0.09901678269873222,1.5261220847242778,3.034244586737089,13.835431964424988,14.190117952720055,14.58924372316887
KY,Sep,1.201259592667475,2.4108562110117306,3.855239031217247,20.422090212705875,20.694326382815202,21.041445347806775
LA,Apr,0.011783229740448029,1.1539828767945624,2.198286142387594,18.74138067463891,19.092617022700352,19.478129177832738
LA,Aug,0.08722069262559404,0.8861059239520577,1.8393933197353343,27.687202826698286,27.958023627810448,28.219891100833582
LA,Dec,0.1957501931816341,2.3894967309928665,4.520277302725417,10.11203250109281,10.686598576486212,11.122213773968227
LA,Feb,-0.9864959050932968,1.1646326686305088,3.158233010449134,10.751933006965894,11.280612270499384,11.778844996237893
LA,Jan,-0.3753101002058323,1.7320891734862962,3.619428863589455,8.788428397524399,9.270034167442317,9.808626731382814
LA,Jul,0.21192737520959617,0.863935675965382,1.4979028940337837,27.821537842473727,27.982574591415005,28.176024780451712
LA,Jun,0.657956929954449,1.4105365254909636,2.3304205719006674,26.61732588908847,26.83909682678574,27.093935913526984
LA,Mar,0.1011640988584781,1.9899113064621785,3.4782438000783045,14.807865461362164,15.224843246923829,15.662104374054321
LA,May,-0.04510913206332985,1.027419380522335,2.045912345195516,23.192031945552692,23.45576843912741,23.707642093794714
LA,Nov,-1.3041749984341036,0.5712234937073659,2.134787183752446,14.162189405950627,14.556815157171414,14.944343216393591
