Region,Month,Pooled_Intercept,Intercept_SE,Pooled_Slope,Slope_SE,Slope_p
NJ,Jul,28.788299140703305,0.19217368775288918,1.6826386334428407,0.6367457951546195,0.28368678044845064
NJ,Jun,25.819978063117617,0.1542669850067285,1.0308095591317428,0.5588659924252303,0.956035926629994
NJ,Mar,9.350542232567095,0.3030112222696523,1.8923163270326593,1.2852919470415525,0.48752427396405973
NJ,May,21.04708562404164,0.2199921309621839,0.7507112742228148,0.8044733606373752,0.7566536107052442
NJ,Nov,11.938110335886151,0.2758758378613893,1.3395121507275458,0.9322568946971879,0.7157213301956558
NJ,Oct,18.223641551741522,0.19376344366193818,1.8263384244144798,0.7740568816053532,0.2857270459812671
NJ,Sep,24.38774341128176,0.15993752496651173,2.382903755688726,0.6043480819932505,0.022122556478415545
NM,Apr,20.449490161495582,0.2548965539913385,1.7108417164919483,0.8117850483866321,0.38121890199712904
NM,Aug,29.18657935158004,0.22784626749572004,2.1907634654097063,0.8785401563181531,0.17529372438373247
NM,Dec,8.48475157485007,0.2261257704695812,2.2318810504265976,0.8678461322457628,0.1557622045921152
NM,Feb,11.30090270378789,0.28590628061924134,0.9218765091148443,1.0252805416496131,0.939262222398598
NM,Jan,8.566225552510913,0.26965936642119975,1.1936784029944925,1.0231121659476483,0.8498551904810918
NM,Jul,30.64111340732954,0.19018918052676106,1.8447622230307683,0.6698529758400592,0.20726710114850366
NM,Jun,30.654871841301574,0.23057637136085074,2.987237951966009,0.7684421225183447,0.009707984036546824
NM,Mar,15.754067921047652,0.2372854260658408,2.3068397195191754,0.9050712517743125,0.1487648253708378
NM,May,25.27678164964795,0.30180171866075095,1.5919401829804047,1.193786667283476,0.6199996162025534
NM,Nov,13.601966701083759,0.26426084187058596,3.2346930310315294,1.0073454266374235,0.026527710672680005
NM,Oct,20.58355882789377,0.23148506287950896,2.534056306062745,0.9532966665267841,0.10757002300134211
NM,Sep,26.221776811573704,0.18949955894029819,2.415902654113405,0.6127306689189121,0.020843487461269516
NV,Apr,16.01958160083943,0.3208297274942518,0.76921581200033,1.1158143508391172,0.8361424120396219
NV,Aug,31.126248594093138,0.17233684754034978,2.3044598740512936,0.5879750828111729,0.026516456305265335
NV,Dec,4.499820280286958,0.2526516267756353,0.17352755952963791,0.9830010825135145,0.40047986318587103
NV,Feb,7.283376808716833,0.3625842214720735,1.000433793381301,1.4232205446288875,0.9997568071670511
NV,Jan,4.893731632984806,0.33364434456222364,1.7118691614219648,1.3620505762740063,0.601221197446768
NV,Jul,32.09218169708474,0.20541949846542631,3.4563694808437377,0.8534765021090057,0.004001098580495022
NV,Jun,27.70505681324329,0.3066991006582335,2.8631894458051486,1.1593025899075389,0.10801838589161128
NV,Mar,11.550801648318322,0.332975272135597,1.6503179292924877,1.2344905561065564,0.5983390627634884
NV,May,21.30810752020631,0.3493406416573052,-0.12106792555398836,1.1507690239662238,0.32996210106044654
NV,Nov,10.396871972257777,0.36252189756650266,3.7148075207789133,1.3608003846584054,0.04604201800577923
NV,Oct,18.713474877225707,0.31902959994161434,1.999454645601909,1.2186791705157232,0.4121516849077942
NV,Sep,26.22757415418807,0.2463324385932661,3.3549931372747808,1.125054558500971,0.03632900989324184
NY,Apr,11.69269966700249,0.23427403177682352,0.5532470901601038,1.0304022487001678,0.6645997321661878
NY,Aug,24.94059647224351,0.1827220178991163,2.0847193116222553,0.5953495087762112,0.06845689545931832
NY,Dec,0.9024016408902803,0.37654017807939016,2.081874011333144,1.4662143743537255,0.460594109463798
NY,Feb,-0.6747689046516432,0.373296378314306,1.2124380149897134,1.4786893125131637,0.8857638809157424
NY,Jan,-2.1441609405755053,0.3660913974865057,2.355635373855318,1.1842336538763838,0.2523183667092517
NY,Jul,25.64239332442731,0.18325272355536423,1.6756451837072026,0.6517420457898564,0.29988699038295463
NY,Jun,22.88998444383737,0.16434133063781806,1.3801331144395776,0.6865799330426922,0.5798102902517086
NY,Mar,4.402444724644954,0.35376235797831507,1.886574512417863,1.4724451283666808,0.5471006580172273
NY,May,18.373554138476962,0.2588787645949612,1.2496109545272942,0.977677926932871,0.798483674568008
NY,Nov,7.270394544662686,0.31657594340782097,1.601001933794996,1.1842665408498647,0.6118119355277498
NY,Oct,14.210571178399757,0.2502317586639705,1.8429952888461658,0.9593866027278687,0.3795739753965135
NY,Sep,21.05282645118063,0.18354442742110255,2.838679662475426,0.6611625025173624,0.00541950843613348
OH,Apr,16.151565959109618,0.24394061383374918,1.097082865061606,1.1232326399499781,0.931123277628044
OH,Aug,28.00142077318498,0.210708632649017,1.4159656870565633,0.6804041832462283,0.5409673227405163
OH,Dec,4.063186748094218,0.42590017664992885,2.4415898973429755,1.7400878522218244,0.40741110764873545
OH,Feb,3.585968357006396,0.39300905060549957,0.6321681422205775,1.6653246056433364,0.8251882275909901
OH,Jan,1.488478364017426,0.40304096449589477,2.518051930913124,1.3645058765211688,0.2659109030440767
